label,criterion,rank,video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Abuse,delta_classifier_auc,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8177669048309326,-0.04394477605819702,0.9983768463134766,-0.00013703107833862305,0.9461758136749268,-0.02008509635925293,0.810542106628418,-0.04528719186782837,39.765441360340084,-11.970992748187044,5.120479409191547,-1.2472086553050286,0.9087803363800049,-0.08704233169555664,0.9972978830337524,-0.0023599863052368164,0.9789142608642578,-0.019275248050689697,0.9048344492912292,-0.09085506200790405,46.77519379844961,-2.816704176044013,5.763376036790671,-0.38732055982814284
Abuse,delta_classifier_auc,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9191120266914368,-0.0738019347190857,0.9960495829582214,-0.003762960433959961,0.9942119717597961,-0.005245625972747803,0.91471266746521,-0.07781791687011719,74.10994446021,4.994527100985124,11.062785316829435,1.4851587190564626,0.9820486903190613,-0.014045536518096924,0.9978070259094238,-0.0008965134620666504,0.9966902732849121,-0.0009825825691223145,0.9811909198760986,-0.01481086015701294,81.50443912920096,32.09470142295375,15.05346938070627,8.83008819287107
Abuse,delta_alignment_auc,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8177669048309326,-0.04394477605819702,0.9983768463134766,-0.00013703107833862305,0.9461758136749268,-0.02008509635925293,0.810542106628418,-0.04528719186782837,39.765441360340084,-11.970992748187044,5.120479409191547,-1.2472086553050286,0.9087803363800049,-0.08704233169555664,0.9972978830337524,-0.0023599863052368164,0.9789142608642578,-0.019275248050689697,0.9048344492912292,-0.09085506200790405,46.77519379844961,-2.816704176044013,5.763376036790671,-0.38732055982814284
Abuse,delta_alignment_auc,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9191120266914368,-0.0738019347190857,0.9960495829582214,-0.003762960433959961,0.9942119717597961,-0.005245625972747803,0.91471266746521,-0.07781791687011719,74.10994446021,4.994527100985124,11.062785316829435,1.4851587190564626,0.9820486903190613,-0.014045536518096924,0.9978070259094238,-0.0008965134620666504,0.9966902732849121,-0.0009825825691223145,0.9811909198760986,-0.01481086015701294,81.50443912920096,32.09470142295375,15.05346938070627,8.83008819287107
Abuse,delta_classifier_positive_mean,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8177669048309326,-0.04394477605819702,0.9983768463134766,-0.00013703107833862305,0.9461758136749268,-0.02008509635925293,0.810542106628418,-0.04528719186782837,39.765441360340084,-11.970992748187044,5.120479409191547,-1.2472086553050286,0.9087803363800049,-0.08704233169555664,0.9972978830337524,-0.0023599863052368164,0.9789142608642578,-0.019275248050689697,0.9048344492912292,-0.09085506200790405,46.77519379844961,-2.816704176044013,5.763376036790671,-0.38732055982814284
Abuse,delta_classifier_positive_mean,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9191120266914368,-0.0738019347190857,0.9960495829582214,-0.003762960433959961,0.9942119717597961,-0.005245625972747803,0.91471266746521,-0.07781791687011719,74.10994446021,4.994527100985124,11.062785316829435,1.4851587190564626,0.9820486903190613,-0.014045536518096924,0.9978070259094238,-0.0008965134620666504,0.9966902732849121,-0.0009825825691223145,0.9811909198760986,-0.01481086015701294,81.50443912920096,32.09470142295375,15.05346938070627,8.83008819287107
Abuse,delta_alignment_positive_mean,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8177669048309326,-0.04394477605819702,0.9983768463134766,-0.00013703107833862305,0.9461758136749268,-0.02008509635925293,0.810542106628418,-0.04528719186782837,39.765441360340084,-11.970992748187044,5.120479409191547,-1.2472086553050286,0.9087803363800049,-0.08704233169555664,0.9972978830337524,-0.0023599863052368164,0.9789142608642578,-0.019275248050689697,0.9048344492912292,-0.09085506200790405,46.77519379844961,-2.816704176044013,5.763376036790671,-0.38732055982814284
Abuse,delta_alignment_positive_mean,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9191120266914368,-0.0738019347190857,0.9960495829582214,-0.003762960433959961,0.9942119717597961,-0.005245625972747803,0.91471266746521,-0.07781791687011719,74.10994446021,4.994527100985124,11.062785316829435,1.4851587190564626,0.9820486903190613,-0.014045536518096924,0.9978070259094238,-0.0008965134620666504,0.9966902732849121,-0.0009825825691223145,0.9811909198760986,-0.01481086015701294,81.50443912920096,32.09470142295375,15.05346938070627,8.83008819287107
Arrest,delta_classifier_auc,1,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.962315559387207,-0.0246659517288208,0.9999855756759644,-8.463859558105469e-06,0.9999017715454102,-8.058547973632812e-05,0.953343391418457,-0.030534744262695312,84.14841938712907,-10.128735186799702,40.61855862018998,-37.5519776160614,0.9901021122932434,-0.00831460952758789,0.9998003244400024,-0.0001735091209411621,0.9996605515480042,-0.0002582073211669922,0.9878205060958862,-0.010237693786621094,80.23196960401262,0.014879395524559413,35.134481715957264,0.5549421393721019
Arrest,delta_classifier_auc,2,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.4386758506298065,-0.34934404492378235,0.993866503238678,-0.006061971187591553,0.906757652759552,-0.08901482820510864,0.3210016191005707,-0.41478994488716125,97.65097100292631,-2.055257857332876,92.94028052480523,-6.217085546623352,0.7344563007354736,-0.1821218729019165,0.9975259304046631,-0.002395927906036377,0.9789168834686279,-0.020415127277374268,0.6729997396469116,-0.22277450561523438,99.83392239577395,-0.07499461609597802,99.42919281154576,-0.2241730025343429
