prompt,Normal#0,Normal#1,Normal#2,Normal#3,Normal#4,Abuse#0,Abuse#1,Abuse#2,Abuse#3,Abuse#4,Arrest#0,Arrest#1,Arrest#2,Arrest#3,Arrest#4,Arson#0,Arson#1,Arson#2,Arson#3,Arson#4,Assault#0,Assault#1,Assault#2,Assault#3,Assault#4,Burglary#0,Burglary#1,Burglary#2,Burglary#3,Burglary#4,Explosion#0,Explosion#1,Explosion#2,Explosion#3,Explosion#4,Fighting#0,Fighting#1,Fighting#2,Fighting#3,Fighting#4,RoadAccidents#0,RoadAccidents#1,RoadAccidents#2,RoadAccidents#3,RoadAccidents#4,Robbery#0,Robbery#1,Robbery#2,Robbery#3,Robbery#4,Shooting#0,Shooting#1,Shooting#2,Shooting#3,Shooting#4,Shoplifting#0,Shoplifting#1,Shoplifting#2,Shoplifting#3,Shoplifting#4,Stealing#0,Stealing#1,Stealing#2,Stealing#3,Stealing#4,Vandalism#0,Vandalism#1,Vandalism#2,Vandalism#3,Vandalism#4
Normal#0,1.0000001192092896,0.9525700211524963,0.9404106140136719,0.9288040399551392,0.948778510093689,0.06430549174547195,0.12136798352003098,0.13929763436317444,0.05539609119296074,0.0819985643029213,0.016410987824201584,0.07614244520664215,0.057406116276979446,0.12545137107372284,0.05548679456114769,0.06791121512651443,0.09333139657974243,0.17284952104091644,0.10358776152133942,0.1188945323228836,0.15204210579395294,0.029832525178790092,0.14778557419776917,0.10851270705461502,0.1249842569231987,0.15655970573425293,0.13159126043319702,0.17003288865089417,0.13100440800189972,0.06217268854379654,0.10331068933010101,0.14236806333065033,0.1453254371881485,0.1412154734134674,0.1471293568611145,0.18710675835609436,0.12900343537330627,0.11338796466588974,0.07784868776798248,0.10667605698108673,0.2551056146621704,0.2101636826992035,0.24786987900733948,0.28436726331710815,0.11848177760839462,-0.012901580892503262,0.037006184458732605,0.1607464700937271,0.09881351888179779,-0.016046034172177315,0.1315343827009201,0.07971826940774918,0.08315521478652954,0.09562468528747559,0.10797779262065887,0.10059046745300293,0.13263913989067078,0.23439013957977295,0.14338693022727966,0.0929202288389206,0.16949670016765594,0.1272319108247757,0.09829352051019669,0.24639467895030975,0.3038007616996765,0.170823872089386,0.3027171790599823,0.14973580837249756,0.11674543470144272,0.08217064291238785
Normal#1,0.9525700211524963,0.9999997615814209,0.9120321273803711,0.9162272810935974,0.9374944567680359,0.06004208326339722,0.10680233687162399,0.122128926217556,0.05929829925298691,0.07364100217819214,0.010471008718013763,0.060199398547410965,0.04061627388000488,0.09702025353908539,0.040494758635759354,0.08163650333881378,0.09152565896511078,0.1573742777109146,0.08328083902597427,0.09976217150688171,0.13047906756401062,0.042102787643671036,0.11847200989723206,0.10407039523124695,0.10983850806951523,0.12946411967277527,0.11672018468379974,0.13764171302318573,0.16308683156967163,0.07189241051673889,0.0856604129076004,0.13661974668502808,0.11980654299259186,0.11675869673490524,0.12988662719726562,0.1719306856393814,0.13242784142494202,0.1036021038889885,0.0802164301276207,0.10140626132488251,0.2159155011177063,0.16315634548664093,0.2149660289287567,0.2544986307621002,0.08670894801616669,0.007752796169370413,0.05112193152308464,0.12267350405454636,0.08044737577438354,0.006066607311367989,0.10182958096265793,0.071731336414814,0.07316229492425919,0.07154754549264908,0.08512228727340698,0.0976964458823204,0.11352589726448059,0.2502620816230774,0.1217559352517128,0.06998042017221451,0.17203587293624878,0.11147325485944748,0.07800594717264175,0.24859945476055145,0.29186975955963135,0.14507947862148285,0.286723792552948,0.12225785106420517,0.10890954732894897,0.07876495271921158
Normal#2,0.9404106140136719,0.9120321273803711,1.0,0.9485025405883789,0.952170729637146,-0.011519469320774078,0.032210201025009155,0.049948759377002716,-0.011463936418294907,-0.0027747005224227905,-0.0483541302382946,0.0021622702479362488,-0.014256808906793594,0.04846284165978432,-0.011397156864404678,-0.009481651708483696,0.02191561460494995,0.11459361761808395,0.047024767845869064,0.02546614222228527,0.07340975105762482,-0.032342080026865005,0.04983384907245636,0.0234663188457489,0.05386323481798172,0.06288260221481323,0.043104156851768494,0.07263362407684326,0.054782167077064514,-0.015593522228300571,0.02240820974111557,0.06271909177303314,0.07736214995384216,0.04880078136920929,0.08365759253501892,0.09491279721260071,0.06580663472414017,0.03705151751637459,0.027876926586031914,0.022674037143588066,0.21141386032104492,0.11032756417989731,0.17165669798851013,0.22404026985168457,0.09116744250059128,-0.08116886019706726,-0.02476690150797367,0.06413823366165161,0.006110232323408127,-0.0866021066904068,0.05480217561125755,0.011887568980455399,0.06028908118605614,0.00478748232126236,0.022062189877033234,0.005999564193189144,0.035718884319067,0.1626453697681427,0.042542438954114914,0.019450753927230835,0.08228041231632233,0.034960515797138214,0.0050346143543720245,0.16407981514930725,0.21116042137145996,0.0634661614894867,0.23883876204490662,0.06414974480867386,0.06534797698259354,-0.010425304062664509
Normal#3,0.9288040399551392,0.9162272810935974,0.9485025405883789,0.9999998807907104,0.9353989362716675,0.007866756990551949,0.05534215644001961,0.07404344528913498,0.011586898937821388,0.020649518817663193,-0.03347910940647125,0.0230209119617939,0.001972425729036331,0.08298259228467941,0.010233331471681595,0.003575972281396389,0.045615777373313904,0.12872850894927979,0.06438934803009033,0.052743811160326004,0.10023218393325806,-0.011761200614273548,0.07783152908086777,0.06282620131969452,0.08416581153869629,0.09191097319126129,0.08360975235700607,0.10286106914281845,0.06994383782148361,0.002913455478847027,0.051008861511945724,0.08358251303434372,0.10148151963949203,0.08036014437675476,0.11182324588298798,0.1132122054696083,0.08402714133262634,0.058418452739715576,0.03175819665193558,0.04784504324197769,0.19574400782585144,0.11719407886266708,0.1639876812696457,0.19563406705856323,0.08233251422643661,-0.07464345544576645,0.004652960225939751,0.08647362142801285,0.03024514764547348,-0.05696793273091316,0.07500547915697098,0.03809672221541405,0.0743035078048706,0.038030482828617096,0.04281986877322197,0.0731370598077774,0.10265930742025375,0.21693655848503113,0.1255057007074356,0.07943625748157501,0.10185808688402176,0.06492158025503159,0.03905216604471207,0.19135531783103943,0.24426156282424927,0.09293850511312485,0.2660072147846222,0.09631954878568649,0.08903299272060394,0.023797012865543365
Normal#4,0.948778510093689,0.9374944567680359,0.952170729637146,0.9353989362716675,1.000000238418579,-0.0033531971275806427,0.05540022999048233,0.06807874143123627,0.007732365280389786,0.010321874171495438,-0.05524761974811554,0.005813397467136383,-0.020607467740774155,0.06257225573062897,-0.016223233193159103,0.012241116724908352,0.04020772874355316,0.11744172126054764,0.04592344909906387,0.05026041716337204,0.08880633115768433,-0.016330314800143242,0.061364248394966125,0.04410375654697418,0.06899233907461166,0.08344177156686783,0.05931077152490616,0.09378470480442047,0.0849824845790863,0.015475013293325901,0.03844527527689934,0.07927528023719788,0.08005805313587189,0.07297453284263611,0.09103623032569885,0.11096582561731339,0.07642212510108948,0.05023583769798279,0.020288165658712387,0.035324886441230774,0.1916767656803131,0.09540462493896484,0.15930497646331787,0.2094012200832367,0.03701837360858917,-0.05944333225488663,-0.022870222106575966,0.07504812628030777,0.017021028324961662,-0.0704076737165451,0.050543032586574554,0.026983041316270828,0.03395529091358185,0.012176226824522018,0.03129362314939499,0.022393804043531418,0.05506183207035065,0.16253618896007538,0.055366043001413345,0.02857952192425728,0.10585404932498932,0.05100778490304947,0.02423480711877346,0.19121626019477844,0.22642898559570312,0.09029807895421982,0.2498893439769745,0.08303651213645935,0.06257960945367813,0.008781755343079567
Abuse#0,0.06430549174547195,0.06004208326339722,-0.011519469320774078,0.007866756990551949,-0.0033531971275806427,1.000000238418579,0.9058637619018555,0.9008483290672302,0.8603729009628296,0.9152800440788269,0.8388339877128601,0.8336935639381409,0.8624023199081421,0.7796549201011658,0.8560633659362793,0.7837940454483032,0.8505440950393677,0.8064612746238708,0.7723598480224609,0.8728498220443726,0.8382856845855713,0.7910600304603577,0.8642376661300659,0.8467035293579102,0.8323521614074707,0.8612345457077026,0.8029710054397583,0.8459369540214539,0.682862401008606,0.7559837102890015,0.8352487087249756,0.8473116159439087,0.7844942808151245,0.8455743789672852,0.8332798480987549,0.826867938041687,0.7683948278427124,0.8392239809036255,0.8047906756401062,0.8699338436126709,0.6413289308547974,0.7834764122962952,0.7002466917037964,0.6629467010498047,0.7146754860877991,0.6772413849830627,0.763200044631958,0.8790402412414551,0.8856685161590576,0.6290703415870667,0.7798724174499512,0.815362274646759,0.7755664587020874,0.8132277131080627,0.8435295224189758,0.7860846519470215,0.7738245725631714,0.7836116552352905,0.689914345741272,0.7900675535202026,0.6428654193878174,0.8253840208053589,0.8223857283592224,0.6117951273918152,0.7865970134735107,0.8513902425765991,0.5990607738494873,0.8200566172599792,0.7732745409011841,0.8337167501449585
Abuse#1,0.12136798352003098,0.10680233687162399,0.032210201025009155,0.05534215644001961,0.05540022999048233,0.9058637619018555,1.0,0.8881921768188477,0.8529621958732605,0.920171320438385,0.7771213054656982,0.7859801650047302,0.8210583925247192,0.8160114288330078,0.8145064115524292,0.7695223093032837,0.831670880317688,0.8226723074913025,0.7841331362724304,0.8831356763839722,0.8954916000366211,0.794403076171875,0.9130674600601196,0.8678346872329712,0.8637326955795288,0.8916377425193787,0.8145562410354614,0.8643432259559631,0.6440419554710388,0.7096779346466064,0.869265079498291,0.8948086500167847,0.8031759262084961,0.8922951221466064,0.8460756540298462,0.8807337880134583,0.7658016681671143,0.8774217367172241,0.8159721493721008,0.8857523202896118,0.635249137878418,0.7887253165245056,0.6912538409233093,0.6447919607162476,0.6812902688980103,0.552979588508606,0.7140668630599976,0.8764352202415466,0.8686245679855347,0.5379199385643005,0.8034270405769348,0.8119953274726868,0.768709659576416,0.8370380401611328,0.8493400812149048,0.7757724523544312,0.7863264679908752,0.7279255390167236,0.6893119812011719,0.7942271828651428,0.6391315460205078,0.8155419230461121,0.8430191278457642,0.6171951293945312,0.7733311653137207,0.8904261589050293,0.5963420867919922,0.8512113094329834,0.7686238288879395,0.8163214921951294
Abuse#2,0.13929763436317444,0.122128926217556,0.049948759377002716,0.07404344528913498,0.06807874143123627,0.9008483290672302,0.8881921768188477,1.0,0.7526545524597168,0.912151038646698,0.8383272886276245,0.8834287524223328,0.8492408990859985,0.8539355993270874,0.8700568675994873,0.744972825050354,0.8414105176925659,0.8203787803649902,0.8281139135360718,0.8869731426239014,0.8308581709861755,0.6959353685379028,0.875240683555603,0.8067617416381836,0.8108763694763184,0.9011092185974121,0.8314119577407837,0.8855109214782715,0.6412159204483032,0.716630220413208,0.8767331838607788,0.816725492477417,0.8318823575973511,0.9066783785820007,0.8177410364151001,0.8560165166854858,0.7650303840637207,0.8609106540679932,0.7783216238021851,0.8100742101669312,0.6774287819862366,0.8371561765670776,0.7355006337165833,0.6539657115936279,0.7353944182395935,0.6176046133041382,0.6712213754653931,0.9050344228744507,0.8824290037155151,0.5747189521789551,0.8467650413513184,0.8081899881362915,0.7809838056564331,0.8411659002304077,0.9057972431182861,0.7991420030593872,0.84938645362854,0.7900170087814331,0.7309805154800415,0.806031346321106,0.6159154772758484,0.9023219347000122,0.842160701751709,0.6077832579612732,0.817217230796814,0.9175369739532471,0.6045600175857544,0.8890057802200317,0.8204230666160583,0.8455845713615417
Abuse#3,0.05539609119296074,0.05929829925298691,-0.011463936418294907,0.011586898937821388,0.007732365280389786,0.8603729009628296,0.8529621958732605,0.7526545524597168,0.9999998807907104,0.8334439992904663,0.7420357465744019,0.6874049305915833,0.7904601097106934,0.6741547584533691,0.7739439606666565,0.7405667304992676,0.779194712638855,0.6989439725875854,0.6194325685501099,0.7469640970230103,0.8245382308959961,0.8795503973960876,0.7979806661605835,0.8890829086303711,0.8243745565414429,0.7196508646011353,0.7441293597221375,0.7387235164642334,0.654674768447876,0.7170447707176208,0.7045325040817261,0.8111944198608398,0.6259570121765137,0.7231639623641968,0.7531806230545044,0.7512450218200684,0.802515983581543,0.7488512396812439,0.7695871591567993,0.8193268775939941,0.5785077810287476,0.6817177534103394,0.6167817115783691,0.6075103282928467,0.6182641386985779,0.6169817447662354,0.819785475730896,0.7718643546104431,0.7913284301757812,0.6180711388587952,0.6645892262458801,0.7608364820480347,0.6954684853553772,0.7092427015304565,0.720409095287323,0.7083852291107178,0.65452641248703,0.6572868824005127,0.6069141030311584,0.667559027671814,0.6368213891983032,0.6605233550071716,0.7783946990966797,0.6393647193908691,0.6640809178352356,0.7239089012145996,0.5921581387519836,0.6825100779533386,0.6341865062713623,0.7412675619125366
Abuse#4,0.0819985643029213,0.07364100217819214,-0.0027747005224227905,0.020649518817663193,0.010321874171495438,0.9152800440788269,0.920171320438385,0.912151038646698,0.8334439992904663,0.9999997615814209,0.8485429883003235,0.829001247882843,0.860768735408783,0.8141183257102966,0.8664796352386475,0.7809423208236694,0.8518552780151367,0.808355450630188,0.7648807168006897,0.894230842590332,0.8586767315864563,0.7958272695541382,0.8890615105628967,0.841046929359436,0.8180455565452576,0.8531147241592407,0.8448898792266846,0.8452856540679932,0.7051348686218262,0.7729543447494507,0.8419862985610962,0.8389420509338379,0.7770167589187622,0.8533475399017334,0.8323266506195068,0.8674236536026001,0.8099908232688904,0.8528884053230286,0.8260865807533264,0.8648074865341187,0.6806820631027222,0.8286802768707275,0.7407647967338562,0.6880062818527222,0.7309024930000305,0.6618102788925171,0.7635297179222107,0.8797485828399658,0.8906667232513428,0.6367347240447998,0.8034128546714783,0.8070666790008545,0.7665266990661621,0.8103446364402771,0.8370736837387085,0.8090293407440186,0.791825532913208,0.7571412324905396,0.7222293615341187,0.7848502993583679,0.6948968172073364,0.8399953842163086,0.875626802444458,0.6934616565704346,0.8010331392288208,0.874527633190155,0.6525696516036987,0.8412747383117676,0.7640367150306702,0.8832929730415344
