prompt,Normal#0,Normal#1,Normal#2,Normal#3,Normal#4,Abuse#0,Abuse#1,Abuse#2,Abuse#3,Abuse#4,Arrest#0,Arrest#1,Arrest#2,Arrest#3,Arrest#4,Arson#0,Arson#1,Arson#2,Arson#3,Arson#4,Assault#0,Assault#1,Assault#2,Assault#3,Assault#4,Burglary#0,Burglary#1,Burglary#2,Burglary#3,Burglary#4,Explosion#0,Explosion#1,Explosion#2,Explosion#3,Explosion#4,Fighting#0,Fighting#1,Fighting#2,Fighting#3,Fighting#4,RoadAccidents#0,RoadAccidents#1,RoadAccidents#2,RoadAccidents#3,RoadAccidents#4,Robbery#0,Robbery#1,Robbery#2,Robbery#3,Robbery#4,Shooting#0,Shooting#1,Shooting#2,Shooting#3,Shooting#4,Shoplifting#0,Shoplifting#1,Shoplifting#2,Shoplifting#3,Shoplifting#4,Stealing#0,Stealing#1,Stealing#2,Stealing#3,Stealing#4,Vandalism#0,Vandalism#1,Vandalism#2,Vandalism#3,Vandalism#4
Normal#0,1.000000238418579,0.8009277582168579,0.8219608068466187,0.7178869247436523,0.743095874786377,0.7326257228851318,0.663162350654602,0.6785376071929932,0.7126466631889343,0.6522907614707947,0.6857463717460632,0.6887646913528442,0.7065023183822632,0.6744707226753235,0.6941980123519897,0.7241535186767578,0.6729837656021118,0.626957893371582,0.5978292226791382,0.5739641189575195,0.6339918971061707,0.6416563987731934,0.6151570081710815,0.7616266012191772,0.6398370265960693,0.5354607105255127,0.6816860437393188,0.6287053227424622,0.7173945903778076,0.7132662534713745,0.47841811180114746,0.6576436161994934,0.6740567684173584,0.5538238286972046,0.7128558158874512,0.4810341000556946,0.6924502849578857,0.5271063446998596,0.6228528618812561,0.6070044636726379,0.7392590641975403,0.867294192314148,0.7666985988616943,0.7206462025642395,0.7522591352462769,0.7467348575592041,0.7828834056854248,0.596815824508667,0.6184903383255005,0.7318354249000549,0.5753562450408936,0.535692036151886,0.6997769474983215,0.6354812383651733,0.5782626867294312,0.6852015256881714,0.5369073152542114,0.695317268371582,0.6442881226539612,0.7325748801231384,0.7973335981369019,0.7034361958503723,0.7752759456634521,0.7740570306777954,0.543293833732605,0.5211220979690552,0.7499083280563354,0.46798694133758545,0.5664052963256836,0.7054973840713501
Normal#1,0.8009277582168579,0.9999998807907104,0.7232762575149536,0.6236451268196106,0.8643283843994141,0.8352934122085571,0.8271835446357727,0.802968442440033,0.8227431774139404,0.8133790493011475,0.6475783586502075,0.528649091720581,0.668419361114502,0.6958435773849487,0.6799687147140503,0.7787888646125793,0.7995039820671082,0.7834365367889404,0.792152464389801,0.7554447650909424,0.7487999200820923,0.7825402617454529,0.7598758935928345,0.7972158193588257,0.7949296236038208,0.7354214787483215,0.8062979578971863,0.7371786832809448,0.7816197872161865,0.7780399322509766,0.7043813467025757,0.8159259557723999,0.8016294240951538,0.7512186765670776,0.8283333778381348,0.6952707767486572,0.7044093608856201,0.7306350469589233,0.7464635372161865,0.7956825494766235,0.6827409267425537,0.7880724668502808,0.7279510498046875,0.8183833360671997,0.6908531188964844,0.7732431888580322,0.748519241809845,0.744268536567688,0.7569122314453125,0.6619043350219727,0.695661187171936,0.6771594285964966,0.7116244435310364,0.7709606885910034,0.7522465586662292,0.8013910055160522,0.7062147259712219,0.8037031292915344,0.6806704998016357,0.7704079151153564,0.822668194770813,0.8217723369598389,0.7110936641693115,0.7959095239639282,0.7086120843887329,0.7195573449134827,0.6826612949371338,0.6577432155609131,0.7711560130119324,0.8298118114471436
Normal#2,0.8219608068466187,0.7232762575149536,0.9999996423721313,0.6819244623184204,0.674470067024231,0.6838167905807495,0.6070423722267151,0.5969617366790771,0.6578223705291748,0.5606504678726196,0.680397093296051,0.6312540769577026,0.6899373531341553,0.6705067157745361,0.678135871887207,0.7274410724639893,0.6136701107025146,0.5727218985557556,0.5420709848403931,0.4742300808429718,0.5741307139396667,0.591631293296814,0.492496132850647,0.6461178660392761,0.5722877979278564,0.4247976243495941,0.5932765603065491,0.5070580244064331,0.6601799726486206,0.6520020961761475,0.37116217613220215,0.6296923756599426,0.6544890403747559,0.4629162549972534,0.6886919736862183,0.37346023321151733,0.7076313495635986,0.43570858240127563,0.6310837268829346,0.5095102787017822,0.793589174747467,0.7926973104476929,0.7132123708724976,0.7143081426620483,0.8242233991622925,0.6980974674224854,0.7726914882659912,0.481491357088089,0.4988516867160797,0.6816277503967285,0.4959845542907715,0.46194693446159363,0.725966215133667,0.552575945854187,0.4733780026435852,0.6051338315010071,0.39751237630844116,0.6214644312858582,0.535903811454773,0.665566086769104,0.7800103425979614,0.6057579517364502,0.7301190495491028,0.7301397323608398,0.4113728106021881,0.4030485153198242,0.7096866369247437,0.34064483642578125,0.48191434144973755,0.64280104637146
Normal#3,0.7178869247436523,0.6236451268196106,0.6819244623184204,0.9999998807907104,0.5213085412979126,0.5233778953552246,0.4421713054180145,0.43836086988449097,0.4884028434753418,0.3801175057888031,0.6153497695922852,0.5402001142501831,0.6072700023651123,0.582568883895874,0.5884413719177246,0.5904886722564697,0.4867018461227417,0.42507416009902954,0.3656354546546936,0.31990867853164673,0.42638054490089417,0.4128587543964386,0.3408026695251465,0.5520126819610596,0.4147259593009949,0.28711017966270447,0.5020253658294678,0.3913930654525757,0.5295587778091431,0.5562648773193359,0.2365451455116272,0.43050599098205566,0.46837523579597473,0.308606892824173,0.5088679194450378,0.2448759377002716,0.5365183353424072,0.30313754081726074,0.46789783239364624,0.36691856384277344,0.6104736924171448,0.5765789747238159,0.5163623690605164,0.4790414571762085,0.6122094392776489,0.5616903305053711,0.6690272688865662,0.33800894021987915,0.3592416048049927,0.629431962966919,0.3516240417957306,0.32424354553222656,0.5963925719261169,0.39251840114593506,0.30028036236763,0.5834013223648071,0.3694111406803131,0.6005237102508545,0.5592950582504272,0.6655855774879456,0.6223748922348022,0.4152323603630066,0.6099618077278137,0.6239297389984131,0.3011932373046875,0.27336037158966064,0.6002527475357056,0.239810049533844,0.3332087993621826,0.46620362997055054
Normal#4,0.743095874786377,0.8643283843994141,0.674470067024231,0.5213085412979126,0.9999997615814209,0.8256772756576538,0.8659546375274658,0.8458881974220276,0.804175853729248,0.8592159748077393,0.5532729029655457,0.4396474361419678,0.5720834732055664,0.6349730491638184,0.5983566641807556,0.7410523295402527,0.8243628740310669,0.8283689022064209,0.8687309622764587,0.8412949442863464,0.8098099231719971,0.7987782955169678,0.836702823638916,0.7778701782226562,0.8369081020355225,0.8540747761726379,0.8554131984710693,0.8365075588226318,0.8050914406776428,0.8220130205154419,0.8089993000030518,0.8671877980232239,0.8617178201675415,0.8535399436950684,0.8466680645942688,0.786713719367981,0.6360112428665161,0.8201006054878235,0.7283471822738647,0.8616649508476257,0.6443601846694946,0.7724155187606812,0.7076000571250916,0.8521081209182739,0.612885594367981,0.6936951279640198,0.6768379211425781,0.8061013221740723,0.8045105934143066,0.5320442318916321,0.7649932503700256,0.7521930932998657,0.6616228222846985,0.8134292364120483,0.8307474851608276,0.7788209319114685,0.7769877314567566,0.7799290418624878,0.6950821280479431,0.7852308750152588,0.7758850455284119,0.8018316030502319,0.6445609331130981,0.7188600301742554,0.798759937286377,0.8254925012588501,0.6307280659675598,0.7733553647994995,0.8424067497253418,0.8421312570571899
Abuse#0,0.7326257228851318,0.8352934122085571,0.6838167905807495,0.5233778953552246,0.8256772756576538,0.9999995231628418,0.912602424621582,0.8746895790100098,0.949579119682312,0.8849307298660278,0.7140843868255615,0.5823421478271484,0.7414321899414062,0.7524213790893555,0.7528182864189148,0.8458226919174194,0.848054051399231,0.8195821642875671,0.8259404897689819,0.7829113006591797,0.7986851930618286,0.8331818580627441,0.8053656220436096,0.8783977031707764,0.8534023761749268,0.7783167958259583,0.8341668844223022,0.7908343076705933,0.8311681747436523,0.8605306148529053,0.7266886830329895,0.8844768404960632,0.8176662921905518,0.8050700426101685,0.879787802696228,0.7142326235771179,0.7614355683326721,0.7511016130447388,0.7549399733543396,0.8278650045394897,0.6857433319091797,0.802823007106781,0.7454833984375,0.8781908750534058,0.7086101174354553,0.8537681102752686,0.8228574991226196,0.7844686508178711,0.8227483034133911,0.7119719386100769,0.7449848651885986,0.7596467137336731,0.7856665849685669,0.8508384227752686,0.8173099160194397,0.8094947338104248,0.7264710664749146,0.7800385355949402,0.6935262084007263,0.7742293477058411,0.8817048072814941,0.8579182624816895,0.8066129684448242,0.8370240926742554,0.7329399585723877,0.7537649273872375,0.7439185380935669,0.6937792301177979,0.8068653345108032,0.901101291179657
Abuse#1,0.663162350654602,0.8271835446357727,0.6070423722267151,0.4421713054180145,0.8659546375274658,0.912602424621582,0.9999997019767761,0.9162269234657288,0.9153753519058228,0.9538605809211731,0.5763732194900513,0.43857961893081665,0.6142836809158325,0.6457599997520447,0.64975905418396,0.7731274962425232,0.8434751033782959,0.8603686094284058,0.8995422124862671,0.8822592496871948,0.8697314262390137,0.8952715396881104,0.9069536328315735,0.8242620229721069,0.903723418712616,0.8952404856681824,0.8477177619934082,0.8527945280075073,0.8100748062133789,0.8248259425163269,0.8614894151687622,0.9176933765411377,0.8735709190368652,0.9055204391479492,0.8883892297744751,0.8522535562515259,0.6853058338165283,0.8804227113723755,0.7882591485977173,0.9233647584915161,0.5989264249801636,0.7527779936790466,0.6880588531494141,0.8821033239364624,0.6104927659034729,0.7637947201728821,0.7003241777420044,0.8576352596282959,0.8730332851409912,0.5552183389663696,0.8081070780754089,0.8153042197227478,0.7130477428436279,0.8657541871070862,0.8820532560348511,0.7978650331497192,0.8138387799263,0.7878631353378296,0.6963533759117126,0.7398913502693176,0.7862585186958313,0.8513392210006714,0.6727058291435242,0.7463993430137634,0.8261605501174927,0.8706924915313721,0.618915319442749,0.8210881948471069,0.9032342433929443,0.9026584625244141
Abuse#2,0.6785376071929932,0.802968442440033,0.5969617366790771,0.43836086988449097,0.8458881974220276,0.8746895790100098,0.9162269234657288,0.9999998211860657,0.8802485466003418,0.9370177984237671,0.5699239373207092,0.43468862771987915,0.5997318029403687,0.6215941905975342,0.6766290664672852,0.7448045015335083,0.8071305751800537,0.8543252944946289,0.8463462591171265,0.8983871936798096,0.8524028062820435,0.8828293085098267,0.8958454132080078,0.827322244644165,0.8738844394683838,0.8661919236183167,0.8489353060722351,0.8575090169906616,0.7774059772491455,0.7959018349647522,0.8397068977355957,0.8680179119110107,0.8369020223617554,0.8809082508087158,0.8528754711151123,0.8575109839439392,0.6488122940063477,0.880009651184082,0.7892637252807617,0.895772397518158,0.6515396237373352,0.7874943017959595,0.756435215473175,0.8836654424667358,0.6373376250267029,0.7487872838973999,0.687164306640625,0.8869917392730713,0.8676926493644714,0.5539611577987671,0.8428694009780884,0.7939662337303162,0.6505299806594849,0.8294812440872192,0.8656832575798035,0.7641990780830383,0.8346593379974365,0.7715184688568115,0.7359564900398254,0.7208112478256226,0.7617442011833191,0.8343147039413452,0.6519879698753357,0.7427728772163391,0.8661184310913086,0.8895301818847656,0.5866717100143433,0.8560543060302734,0.8851084113121033,0.8983606100082397
Abuse#3,0.7126466631889343,0.8227431774139404,0.6578223705291748,0.4884028434753418,0.804175853729248,0.949579119682312,0.9153753519058228,0.8802485466003418,0.9999997615814209,0.8951869010925293,0.6988273859024048,0.5856558084487915,0.7288206815719604,0.7405644655227661,0.7576972246170044,0.8277218341827393,0.8421643972396851,0.8238635063171387,0.829779863357544,0.783379077911377,0.7971988916397095,0.8635833263397217,0.8180290460586548,0.8899911642074585,0.8508515357971191,0.7815279960632324,0.8167033195495605,0.7836060523986816,0.8204503059387207,0.8514135479927063,0.7452369928359985,0.8886851668357849,0.8140463829040527,0.8135043382644653,0.8707469701766968,0.734559178352356,0.7723729610443115,0.7682458162307739,0.7720006704330444,0.832173228263855,0.6608097553253174,0.8002417683601379,0.7343313694000244,0.8787192702293396,0.7011127471923828,0.8381978273391724,0.8100916147232056,0.7916447520256042,0.8253211379051208,0.7041671276092529,0.7329451441764832,0.7678104639053345,0.774427056312561,0.8366026878356934,0.8225173950195312,0.8146020770072937,0.7366222143173218,0.7868514060974121,0.6989383697509766,0.7643123865127563,0.8630105257034302,0.8641878366470337,0.7886741757392883,0.8421235680580139,0.7181236743927002,0.7614384889602661,0.6969850659370422,0.7011426091194153,0.8182638883590698,0.8872688412666321
Abuse#4,0.6522907614707947,0.8133790493011475,0.5606504678726196,0.3801175057888031,0.8592159748077393,0.8849307298660278,0.9538605809211731,0.9370177984237671,0.8951869010925293,1.0000003576278687,0.550257682800293,0.4328758716583252,0.5961748361587524,0.6245208382606506,0.6493317484855652,0.723214328289032,0.8165861368179321,0.8430520296096802,0.8853766322135925,0.9068009257316589,0.8718488216400146,0.8954543471336365,0.9377691745758057,0.8219492435455322,0.9128620624542236,0.911551296710968,0.8481044173240662,0.8624528646469116,0.7792552709579468,0.806552529335022,0.8738226294517517,0.8947102427482605,0.8422161936759949,0.9147260189056396,0.8560751676559448,0.8852875232696533,0.655558705329895,0.9034258127212524,0.7748476266860962,0.9337682127952576,0.5935176610946655,0.7601932287216187,0.7138991355895996,0.8886411786079407,0.5958719253540039,0.7565540075302124,0.6662389039993286,0.9104828834533691,0.8900755643844604,0.5293209552764893,0.8436015844345093,0.8117642402648926,0.6381365060806274,0.8761042952537537,0.9078484773635864,0.7819699645042419,0.8460903167724609,0.7778300046920776,0.7181600332260132,0.7079575061798096,0.7675924301147461,0.8700050711631775,0.6476778984069824,0.7357943058013916,0.8643123507499695,0.9050151109695435,0.5822783708572388,0.854518473148346,0.9088334441184998,0.9215759038925171
