video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.9235696196556091,0.06185793876647949,0.9999598264694214,0.0014459490776062012,0.9913815259933472,0.02512061595916748,0.9197542667388916,0.06392496824264526,45.91097774443611,-5.825456364091018,5.691424380959265,-0.6762636835373108,0.9781705737113953,-0.01765209436416626,0.999001145362854,-0.0006567239761352539,0.9951888918876648,-0.003000617027282715,0.9772128462791443,-0.018476665019989014,41.8139534883721,-7.77794448612152,5.314258513317206,-0.8364380833016076
Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9503787159919739,-0.042535245418548584,0.9989774227142334,-0.000835120677947998,0.9957908987998962,-0.003666698932647705,0.9477183818817139,-0.04481220245361328,57.0507155308712,-12.064701828353677,7.24302573730593,-2.3346008604670425,0.9927113056182861,-0.0033829212188720703,0.9983451962471008,-0.00035834312438964844,0.9975743889808655,-9.846687316894531e-05,0.9924263954162598,-0.0035753846168518066,54.43021040256212,5.020472696314904,6.889787959392149,0.6664067715569484
Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.3014443814754486,-0.1504320204257965,0.9990610480308533,0.00101393461227417,0.9943709373474121,0.02449887990951538,0.2009231150150299,-0.17580881714820862,99.9084461637653,1.524177949709852,99.34593622536734,9.311902758833867,0.6679930686950684,0.014922022819519043,0.9898295402526855,-0.0007033944129943848,0.9814253449440002,0.0004184842109680176,0.6225241422653198,0.017026007175445557,99.55770470664088,-0.04126370083817221,97.20142737697086,-0.16990740740742183
Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.7480507493019104,-0.03996914625167847,0.9993738532066345,-0.0005546212196350098,0.9929652810096741,-0.0028071999549865723,0.6864800453186035,-0.04931151866912842,99.31098696461825,-0.39524189564093604,97.9613937690422,-1.1959723023863802,0.8978279829025269,-0.01875019073486328,0.99759441614151,-0.002327442169189453,0.9913537502288818,-0.007978260517120361,0.8743159174919128,-0.021458327770233154,93.81205741141895,-6.096859600450983,79.25753246302656,-20.39583335105354
Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.9995715618133545,1.424551010131836e-05,0.9999932050704956,1.0728836059570312e-06,0.9998778104782104,-7.450580596923828e-06,0.9991471767425537,4.4286251068115234e-05,47.13330820454831,-4.359844201532859,58.13849242673709,3.0740675849160652,0.9995346069335938,-0.00019103288650512695,0.9997642636299133,-0.00015628337860107422,0.999580979347229,-0.0001360774040222168,0.9994704723358154,-0.00026684999465942383,62.164342254052016,22.479708506093722,59.82166549143935,11.36121992537145
Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9761146903038025,-0.010866820812225342,0.9999978542327881,3.814697265625e-06,0.9999781250953674,-4.231929779052734e-06,0.9704183340072632,-0.01345980167388916,77.05576974824287,-17.221384825685902,32.28265837330299,-45.887877862948386,0.9949710369110107,-0.0034456849098205566,0.9996309280395508,-0.00034290552139282227,0.9992793202400208,-0.0006394386291503906,0.9939426779747009,-0.0041155219078063965,74.6143089325885,-5.602781275899559,28.813115747884865,-5.766423828700297
Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.22896473109722137,-0.08666251599788666,0.9858659505844116,-0.012513041496276855,0.31909358501434326,-0.1054258942604065,0.20682983100414276,-0.08205430209636688,65.13930601304656,5.595330362332874,25.48335664298792,2.0916725438582056,0.3267498016357422,-0.05642282962799072,0.9855181574821472,-0.013684630393981934,0.3456953465938568,-0.11412385106086731,0.32209694385528564,-0.04225188493728638,58.59664632177227,-1.9952124911192826,21.51671704906115,-0.497107599572562
Arson007_x264,Arson,6240,3450,0.957899808883667,0.9958055019378662,0.947363555431366,0.9709285497665405,40.183242428964725,47.75016439106431,0.9967396259307861,0.9988159537315369,0.9957154393196106,0.9980061054229736,20.153114123941616,44.81253779436939,0.9800450801849365,0.02214527130126953,0.999579131603241,0.003773629665374756,0.9714367985725403,0.024073243141174316,0.9906899333000183,0.019761383533477783,39.01368240610877,-1.1695600228559542,52.52225999461964,4.772095603555329,0.9941961765289307,-0.0025434494018554688,0.9992831349372864,0.0004671812057495117,0.9913478493690491,-0.0043675899505615234,0.9977182149887085,-0.0002878904342651367,40.35245961248767,20.199345488546054,58.82869644161326,14.01615864724387
Arson009_x264,Arson,736,95,0.9960964918136597,0.9998841285705566,0.9980766177177429,0.9958029389381409,36.82322029723294,11.619719789387476,0.9986822605133057,0.9999508857727051,0.9986799359321594,0.9986826777458191,34.32712045323918,11.23853200278029,0.9981649518013,0.002068459987640381,0.9999582767486572,7.414817810058594e-05,0.9994625449180603,0.0013859272003173828,0.9979726076126099,0.002169668674468994,45.62525658921094,8.802036291977998,13.067762075199147,1.4480422858116704,0.9993095397949219,0.0006272792816162109,0.9996731281280518,-0.0002777576446533203,0.9994217753410339,0.0007418394088745117,0.9992930293083191,0.0006103515625,46.04565235240989,11.718531899170706,13.1633086339036,1.9247766311233097
Arson010_x264,Arson,3152,345,0.7839153409004211,0.9961961507797241,0.9833076596260071,0.7594085931777954,80.42662494901462,25.722674832918095,0.9570447206497192,0.9945799112319946,0.9928075671195984,0.9526492357254028,82.84542267519606,25.613980936556967,0.8194921016693115,0.03557676076889038,0.9996090531349182,0.003412902355194092,0.9946064352989197,0.011298775672912598,0.7979693412780762,0.03856074810028076,80.76036616533202,0.3337412163173923,23.433036442510712,-2.289638390407383,0.9741809964179993,0.01713627576828003,0.9987202286720276,0.004140317440032959,0.9972513914108276,0.004443824291229248,0.9713454246520996,0.018696188926696777,86.10518217912777,3.259759503931704,28.612926949174255,2.9989460126172887
Arson011_x264,Arson,1264,854,0.9950112700462341,0.9997077584266663,0.9945997595787048,0.9958685040473938,62.822299651567945,84.5060374622714,0.9993823170661926,0.9997981786727905,0.9996566772460938,0.9988109469413757,98.08133889301422,99.00797730551056,0.9909850358963013,-0.004026234149932861,0.9984201192855835,-0.0012876391410827637,0.9905588030815125,-0.004040956497192383,0.9918727874755859,-0.003995716571807861,53.07077169132346,-9.751527960244488,78.75446571935564,-5.751571742915758,0.9958974123001099,-0.0034849047660827637,0.9986371994018555,-0.0011609792709350586,0.9955098628997803,-0.0041468143463134766,0.9967045187950134,-0.0021064281463623047,45.39384246301479,-52.68749642999943,69.45471501510224,-29.553262290408327
Arson016_x264,Arson,1792,792,0.785133957862854,0.9999029636383057,0.9992296695709229,0.615570068359375,99.99595959595959,99.98989898989899,0.9622316360473633,0.9996755719184875,0.9994420409202576,0.9327608346939087,99.99595959595959,99.98989898989899,0.7843389511108398,-0.0007950067520141602,0.9996432065963745,-0.00025975704193115234,0.9963094592094421,-0.002920210361480713,0.6164583563804626,0.0008882880210876465,99.99595959595959,0.0,99.98989898989899,0.0,0.9333561658859253,-0.02887547016143799,0.9979365468025208,-0.0017390251159667969,0.996344804763794,-0.003097236156463623,0.8834691047668457,-0.04929172992706299,99.99595959595959,0.0,99.98989898989899,0.0
Arson018_x264,Arson,832,330,0.9982958436012268,0.9998984336853027,0.9993827939033508,0.9975813627243042,60.67246166847761,42.24004651313983,0.9996012449264526,0.9998027682304382,0.999603271484375,0.9995996356010437,49.816491609320295,38.86924183618679,0.998653769493103,0.0003579258918762207,0.9998376369476318,-6.079673767089844e-05,0.9995030164718628,0.00012022256851196289,0.9980954527854919,0.0005140900611877441,70.1569479657129,9.484486297235293,48.513802860567054,6.2737563474272235,0.9991798400878906,-0.0004214048385620117,0.9995730519294739,-0.00022971630096435547,0.9992491006851196,-0.0003541707992553711,0.999134361743927,-0.0004652738571166992,64.32331280936859,14.506821200048293,59.38465899480406,20.515417158617275
Arson022_x264,Arson,8640,500,0.17088857293128967,0.9978341460227966,0.20723113417625427,0.16865621507167816,75.24855036855037,10.451115560881139,0.19434614479541779,0.9996037483215332,0.1678755283355713,0.19597209990024567,73.00147420147421,9.68167696248114,0.17104965448379517,0.00016108155250549316,0.9989905953407288,0.001156449317932129,0.13624678552150726,-0.07098434865474701,0.17318743467330933,0.0045312196016311646,73.72953316953317,-1.519017199017199,10.275049819678655,-0.17606574120248375,0.3379919230937958,0.143645778298378,0.9969562292098999,-0.0026475191116333008,0.45508912205696106,0.28721359372138977,0.3307992219924927,0.134827122092247,76.15901719901719,3.1575429975429756,10.765358950883956,1.083681988402816
Arson035_x264,Arson,1424,300,0.7763559818267822,0.9992513060569763,0.9986855983734131,0.717015266418457,88.60498220640571,70.8615977989792,0.9473569989204407,0.9996225833892822,0.9994032979011536,0.9334656000137329,99.67022538552787,98.72760270774977,0.8025593161582947,0.02620333433151245,0.9995922446250916,0.0003409385681152344,0.9992711544036865,0.0005855560302734375,0.7500561475753784,0.03304088115692139,82.3606168446026,-6.244365361803105,40.13267702139161,-30.728920777587597,0.9614986181259155,0.014141619205474854,0.9988628029823303,-0.0007597804069519043,0.9987385272979736,-0.0006647706031799316,0.9515591263771057,0.018093526363372803,99.34756820877817,-0.3226571767497006,97.52876421823791,-1.1988384895118571
Arson041_x264,Arson,3744,1485,0.9899712204933167,0.9999760389328003,0.9986900091171265,0.9842398166656494,87.8709330280822,86.85469927528348,0.9993581771850586,0.9999215006828308,0.9996099472045898,0.9991926550865173,73.5513166190457,73.44281433032872,0.9987530708312988,0.008781850337982178,0.9999934434890747,1.7404556274414062e-05,0.9996480345726013,0.0009580254554748535,0.9981648921966553,0.01392507553100586,83.27547274426425,-4.595460283817957,82.38103802153485,-4.473661253748631,0.9987139105796814,-0.0006442666053771973,0.9996967315673828,-0.00022476911544799805,0.9992133378982544,-0.0003966093063354492,0.9983856081962585,-0.0008070468902587891,82.11599542719506,8.564678808149353,81.0894351277509,7.646620797422187
Assault006_x264,Assault,8096,6911,0.9767820239067078,0.9999532699584961,0.9811534881591797,0.9512874484062195,73.03534938186355,94.0607107569676,0.9967076778411865,0.9996147155761719,0.9974859356880188,0.9921685457229614,87.21578819798681,97.46402989205164,0.9377462863922119,-0.03903573751449585,0.9999397993087769,-1.3470649719238281e-05,0.953330934047699,-0.027822554111480713,0.8468555212020874,-0.10443192720413208,84.78790920363609,11.752559821772536,97.17619257242012,3.115481815452526,0.9878377318382263,-0.008869946002960205,0.9992552995681763,-0.00035941600799560547,0.9881950616836548,-0.009290874004364014,0.9857532978057861,-0.006415247917175293,64.00118565950325,-23.21460253848356,91.89801789242264,-5.566011999628998
Assault010_x264,Assault,16176,1020,0.8710532188415527,0.9990785121917725,0.9871956706047058,0.8632367849349976,93.37136913356,69.34718317514547,0.9958997964859009,0.9995843172073364,0.9991496801376343,0.9956810474395752,95.35978762051138,49.42276837812105,0.8756403923034668,0.0045871734619140625,0.9987810254096985,-0.0002974867820739746,0.9854638576507568,-0.0017318129539489746,0.8682492971420288,0.00501251220703125,93.09192243801718,-0.2794466955428163,50.588166430403426,-18.75901674474205,0.9672516584396362,-0.02864813804626465,0.9957699775695801,-0.0038143396377563477,0.9908432960510254,-0.008306384086608887,0.9656639695167542,-0.030017077922821045,97.26602807921796,1.906240458706577,59.536530521078134,10.113762142957086
