video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.926882803440094,0.06517112255096436,0.9996098875999451,0.0010960102081298828,0.9935230612754822,0.02726215124130249,0.9231334328651428,0.06730413436889648,49.607901975493874,-2.1285321330332536,6.042959481610359,-0.3247285828862161,0.977508008480072,-0.018314659595489502,0.9984005689620972,-0.0012573003768920898,0.9952753782272339,-0.002914130687713623,0.976508378982544,-0.019181132316589355,53.46486621655414,3.872968242060523,6.5632756132756125,0.41257901665679864
Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9598415493965149,-0.03307241201400757,0.9983032941818237,-0.001509249210357666,0.9980702996253967,-0.0013872981071472168,0.9576021432876587,-0.03492844104766846,94.91831191470385,25.80289455547897,39.64279878618114,30.065172188408166,0.991034984588623,-0.005059242248535156,0.9957575798034668,-0.0029459595680236816,0.9955109357833862,-0.0021619200706481934,0.9907727837562561,-0.005228996276855469,89.59946487209632,40.189727165849106,23.605328495034378,17.381947307199177
Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.2524281442165375,-0.19944825768470764,0.9959751963615417,-0.0020719170570373535,0.9683563113212585,-0.0015157461166381836,0.14857007563114166,-0.22816185653209686,99.31528046421663,0.9310122501611744,95.80565426421404,5.771620797680569,0.5836141109466553,-0.06945693492889404,0.9828236103057861,-0.007709324359893799,0.9682397246360779,-0.012767136096954346,0.5278173685073853,-0.07768076658248901,99.15022566086395,-0.44874274661509617,94.64990725780915,-2.72142752656913
Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.6132298111915588,-0.17479008436203003,0.9980025887489319,-0.0019258856773376465,0.9592257738113403,-0.03654670715332031,0.5262475609779358,-0.20954400300979614,91.82774040714983,-7.878488453109355,70.13611776747526,-29.021248303953328,0.8443127274513245,-0.07226544618606567,0.9867362976074219,-0.013185560703277588,0.9670225977897644,-0.03230941295623779,0.8134638667106628,-0.08231037855148315,83.64319284510825,-16.265724166761686,53.11445502643557,-46.53891078764453
Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.9995779395103455,2.0623207092285156e-05,0.9999958276748657,3.6954879760742188e-06,0.9999517798423767,6.651878356933594e-05,0.9990599751472473,-4.291534423828125e-05,65.16873979143108,13.675587385349914,73.16412453528187,18.09969969346085,0.9957850575447083,-0.003940582275390625,0.9984054565429688,-0.0015150904655456543,0.996752917766571,-0.0029641389846801758,0.9944441914558411,-0.005293130874633789,89.606483226536,49.921849478577705,92.11192622084141,43.651480654773515
Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9677916169166565,-0.019189894199371338,0.999993085861206,-9.5367431640625e-07,0.9999620318412781,-2.0325183868408203e-05,0.9601122736930847,-0.023765861988067627,81.05522727028104,-13.221927303647732,36.520125073377976,-41.650411162873404,0.9889083504676819,-0.009508371353149414,0.9993107914924622,-0.0006630420684814453,0.9985434412956238,-0.0013753175735473633,0.9866083264350891,-0.011449873447418213,35.8421862722938,-44.37490393619426,14.276256365842121,-20.30328321074304
Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.18464840948581696,-0.13097883760929108,0.9743295311927795,-0.024049460887908936,0.2400428205728531,-0.18447665870189667,0.1710439920425415,-0.11784014105796814,60.39797681327907,0.8540011625653818,23.587733524520377,0.19604942539066172,0.3307509422302246,-0.0524216890335083,0.9664249420166016,-0.03277784585952759,0.3256708085536957,-0.13414838910102844,0.3319985270500183,-0.03235030174255371,58.408577149131304,-2.1832816637602477,21.4339444698365,-0.579880178797211
Arson007_x264,Arson,6240,3450,0.957899808883667,0.9958055019378662,0.947363555431366,0.9709285497665405,40.183242428964725,47.75016439106431,0.9967396259307861,0.9988159537315369,0.9957154393196106,0.9980061054229736,20.153114123941616,44.81253779436939,0.9850106239318848,0.027110815048217773,0.9994081258773804,0.00360262393951416,0.9804049730300903,0.033041417598724365,0.9907058477401733,0.019777297973632812,38.05489584956626,-2.1283465793984675,51.05397499248606,3.303810601421752,0.9866302609443665,-0.010109364986419678,0.9967569708824158,-0.0020589828491210938,0.9807514548301697,-0.014963984489440918,0.9938996434211731,-0.004106462001800537,16.279403667341956,-3.8737104565996603,38.04808116772278,-6.764456626646613
Arson009_x264,Arson,736,95,0.9960964918136597,0.9998841285705566,0.9980766177177429,0.9958029389381409,36.82322029723294,11.619719789387476,0.9986822605133057,0.9999508857727051,0.9986799359321594,0.9986826777458191,34.32712045323918,11.23853200278029,0.9983000755310059,0.0022035837173461914,0.9998902082443237,6.079673767089844e-06,0.9992738962173462,0.0011972784996032715,0.9981558322906494,0.002352893352508545,39.923639050825194,3.100418753592251,12.05954457503913,0.4398247856516537,0.9966832995414734,-0.0019989609718322754,0.9972647428512573,-0.002686142921447754,0.9971874952316284,-0.0014924407005310059,0.9966084957122803,-0.0020741820335388184,99.1206174562772,64.79349700303803,96.11167341430499,84.8731414115247
Arson010_x264,Arson,3152,345,0.7839153409004211,0.9961961507797241,0.9833076596260071,0.7594085931777954,80.42662494901462,25.722674832918095,0.9570447206497192,0.9945799112319946,0.9928075671195984,0.9526492357254028,82.84542267519606,25.613980936556967,0.8904790878295898,0.1065637469291687,0.9997275471687317,0.0035313963890075684,0.9973477125167847,0.014040052890777588,0.8773441910743713,0.11793559789657593,79.03548581961246,-1.3911391294021627,23.023898152707755,-2.69877668021034,0.9612566232681274,0.004211902618408203,0.994861364364624,0.00028145313262939453,0.9916418790817261,-0.0011656880378723145,0.9575221538543701,0.004872918128967285,84.69586902309445,1.8504463478983837,26.885705833026428,1.2717248964694612
